Epoch,Text_id_setup_0502,Text_id_setup_0503,Text_id_setup_0505
1616855910,29.29,61.47,100501
1616855940,29.29,61.47,100501
1616855970,29.29,61.47,100501
1616856000,29.29,61.47,100501
1616856030,29.29,61.47,100501
1616856060,29.29,61.47,100501
1616856090,29.29,61.47,100501
1616856120,29.29,61.47,100501
1616856150,29.29,61.47,100501
1616856180,29.29,61.47,100501
1616856210,29.29,61.47,100501
1616856240,29.29,61.47,100501
1616856270,29.29,61.47,100501
1616856300,29.29,61.47,100501
1616856330,29.36,62.05,100506
1616856360,29.42,62.64,100513
1616856390,29.42,62.64,100513
1616856420,29.42,62.64,100513
1616856450,29.42,62.64,100513
1616856480,29.4,62.675,100515
1616856510,29.37,62.73,100514
1616856540,29.37,62.73,100514
1616856570,29.37,62.73,100514
1616856600,29.37,62.73,100514
1616856630,29.37,62.73,100514
1616856660,29.37,62.73,100514
1616856690,29.37,62.73,100514
1616856720,29.37,62.73,100514
1616856750,29.37,62.73,100514
1616856780,29.37,62.73,100514
1616856810,29.37,62.73,100525
1616856840,29.37,62.73,100525
1616856870,29.37,62.73,100525
1616856900,29.37,62.73,100525
1616856930,29.37,62.73,100525
1616856960,29.37,62.73,100525
1616856990,29.37,62.73,100525
1616857020,29.37,62.73,100525
1616857050,29.37,62.73,100525
1616857080,29.37,62.73,100525
1616857110,29.37,62.73,100525
1616857140,29.37,62.73,100525
1616857170,29.37,64.74,100525
1616857200,29.37,64.74,100525
1616857230,29.37,64.74,100525
1616857260,29.37,64.74,100525
1616857290,29.37,64.74,100525
1616857320,29.37,64.74,100525
1616857350,29.37,64.74,100525
1616857380,29.37,64.74,100525
1616857410,29.37,64.74,100525
1616857440,29.37,64.74,100525
1616857470,29.37,64.74,100525
1616857500,29.37,64.74,100525
1616857530,29.37,64.74,100525
1616857560,29.37,64.74,100525
1616857590,29.16,64.74,100525
1616857620,29.16,64.74,100525
1616857650,29.16,64.74,100525
1616857680,29.07,66.5,100535
1616857710,29.06,66.55,100531
1616857740,29.06,66.55,100531
1616857770,29.035,66.775,100534
1616857800,29.03,66.84,100535
1616857830,29.03,66.84,100535
1616857860,29.03,66.84,100535
1616857890,29.03,66.84,100535
1616857920,29.03,66.84,100535
1616857950,29.03,66.84,100535
1616857980,29.03,66.84,100535
1616858010,29.03,66.84,100535
1616858040,29.03,66.84,100535
1616858070,29.03,66.84,100535
1616858100,29,67.205,100546
1616858130,29,67.21,100546
1616858160,29,67.21,100546
1616858190,29,67.21,100546
1616858220,29,67.21,100546
1616858250,29,67.21,100546
1616858280,29,67.21,100546
1616858310,29,67.21,100546
1616858340,29,67.21,100546
1616858370,29,67.21,100546
1616858400,29,67.21,100546
1616858430,29,67.21,100546
1616858460,29,67.21,100546
1616858490,29,67.21,100546
1616858520,29,67.21,100546
1616858550,29.01,67.66,100547
1616858580,29.01,67.7,100545
1616858610,29.01,67.7,100545
1616858640,29.01,67.7,100545
1616858670,29.01,67.7,100545
1616858700,29.01,67.7,100545
1616858730,29.01,67.7,100545
1616858760,29.01,67.7,100545
1616858790,29.01,67.7,100545
1616858820,29.01,67.7,100545
1616858850,29.01,67.7,100545
1616858880,29.01,67.7,100545
1616858910,29.01,67.7,100545
1616858940,29.01,67.7,100545
1616858970,29.01,67.7,100545
1616859000,29.01,67.7,100545
1616859030,29.01,67.7,100545
1616859060,29.005,67.8,100555
1616859090,29.01,67.97,100556
1616859120,29.01,67.97,100556
1616859150,29.01,67.97,100556
1616859180,29.01,67.97,100556
1616859210,29.01,67.97,100556
1616859240,29.01,67.97,100556
1616859270,29.01,67.97,100556
1616859300,29.01,67.97,100556
1616859330,29.01,67.97,100556
1616859360,29.01,67.97,100556
1616859390,29.01,67.97,100546
1616859420,29.01,67.97,100546
1616859450,29.01,67.97,100546
1616859480,29.01,67.97,100546
1616859510,29.01,67.97,100546
1616859540,29.01,67.97,100546
1616859570,29.01,67.97,100546
1616859600,29.01,67.97,100546
1616859630,29.01,67.97,100546
1616859660,29.01,67.97,100546
1616859690,29.01,67.97,100546
1616859720,29.01,67.97,100546
1616859750,29.01,67.97,100546
1616859780,29.01,67.97,100546
1616859810,29.01,67.97,100546
1616859840,29.01,67.97,100546
1616859870,29.01,67.97,100546
1616859900,29.01,67.97,100546
1616859930,29.01,67.97,100546
1616859960,29.01,67.97,100546
1616859990,29.01,67.97,100546
1616860020,29.01,67.97,100546
1616860050,29.01,67.97,100546
1616860080,29.01,67.97,100546
1616860110,29.01,67.97,100546
1616860140,29.01,67.97,100546
1616860170,29.01,67.97,100546
1616860200,29.01,67.97,100546
1616860230,29.01,67.97,100546
1616860260,29.01,67.97,100546
1616860290,29.01,67.97,100546
1616860320,29.01,67.97,100546
1616860350,29.01,67.97,100546
1616860380,29.01,67.97,100546
1616860410,29.01,67.97,100546
1616860440,29.01,67.97,100546
1616860470,29.01,67.97,100546
1616860500,29.01,67.97,100546
1616860530,29.01,67.97,100546
1616860560,29.01,67.97,100546
1616860590,29.01,67.97,100546
1616860620,29.01,67.97,100546
1616860650,29.01,67.97,100546
1616860680,29.01,67.97,100546
1616860710,29.01,67.97,100546
1616860740,29.01,67.97,100546
1616860770,29.01,67.97,100546
1616860800,29.01,67.97,100546
1616860830,29.01,67.97,100546
1616860860,29.01,67.97,100546
1616860890,29.01,67.97,100546
1616860920,29.01,67.97,100546
1616860950,29.01,67.97,100546
1616860980,29.01,67.97,100546
1616861010,29.01,67.97,100546
1616861040,29.01,67.97,100546
1616861070,29.01,67.97,100546
1616861100,29.01,67.97,100546
1616861130,29.01,67.97,100546
1616861160,29.01,67.97,100546
1616861190,29.01,67.97,100546
1616861220,29.01,67.97,100546
1616861250,29.01,67.97,100546
1616861280,29.01,67.97,100546
1616861310,29.01,67.97,100536
1616861340,28.81,67.97,100536
1616861370,28.81,67.97,100536
1616861400,28.81,67.97,100536
1616861430,28.81,67.97,100536
1616861460,28.81,67.97,100536
1616861490,28.81,67.54,100531
1616861520,28.81,67.54,100533
1616861550,28.81,67.54,100533
1616861580,28.81,67.54,100533
1616861610,28.81,67.54,100533
1616861640,28.81,67.54,100533
1616861670,28.81,67.54,100533
1616861700,28.81,67.54,100533
1616861730,28.81,67.54,100533
1616861760,28.81,67.54,100533
1616861790,28.81,67.54,100533
1616861820,28.81,67.54,100533
1616861850,28.81,67.54,100533
1616861880,28.785,67.635,100528
1616861910,28.76,67.73,100524
1616861940,28.76,67.73,100524
1616861970,28.75,67.75,100524
1616862000,28.74,67.76,100523
1616862030,28.74,67.76,100523
1616862060,28.74,67.76,100523
1616862090,28.72,67.84,100524
1616862120,28.71,67.81,100525
1616862150,28.71,67.81,100525
1616862180,28.71,67.81,100525
1616862210,28.71,67.81,100525
1616862240,28.71,67.81,100525
1616862270,28.71,67.81,100525
1616862300,28.71,67.81,100525
1616862330,28.71,67.81,100525
1616862360,28.71,67.81,100525
1616862390,28.71,67.81,100525
1616862420,28.71,67.81,100525
1616862450,28.71,67.81,100525
1616862480,28.71,67.81,100525
1616862510,28.71,67.81,100525
1616862540,28.71,67.81,100525
1616862570,28.71,67.81,100525
1616862600,28.71,67.81,100525
1616862630,28.71,67.81,100525
1616862660,28.71,67.81,100525
1616862690,28.71,67.81,100525
1616862720,28.71,67.81,100525
1616862750,28.71,67.81,100525
1616862780,28.71,67.81,100525
1616862810,28.71,67.81,100525
1616862840,28.71,67.81,100525
1616862870,28.71,67.81,100525
1616862900,28.71,67.81,100525
1616862930,28.71,67.81,100525
1616862960,28.71,67.81,100525
1616862990,28.71,67.81,100525
1616863020,28.71,67.81,100525
1616863050,28.71,67.81,100525
1616863080,28.71,67.81,100525
1616863110,28.71,67.81,100525
1616863140,28.71,67.81,100525
1616863170,28.71,67.81,100525
1616863200,28.71,67.81,100525
1616863230,28.71,67.81,100525
1616863260,28.71,67.81,100525
1616863290,28.71,67.81,100525
1616863320,28.71,67.81,100525
1616863350,28.71,67.81,100525
1616863380,28.71,67.81,100525
1616863410,28.71,67.81,100525
1616863440,28.71,67.81,100525
1616863470,28.71,67.81,100525
1616863500,28.71,67.81,100525
1616863530,28.71,67.81,100525
1616863560,28.71,67.81,100525
1616863590,28.71,67.81,100525
1616863620,28.71,67.81,100525
1616863650,28.71,67.81,100525
1616863680,28.71,67.81,100525
1616863710,28.71,67.81,100525
1616863740,28.71,67.81,100525
1616863770,28.71,67.81,100525
1616863800,28.71,67.81,100525
1616863830,28.71,67.81,100525
1616863860,28.71,67.81,100525
1616863890,28.71,67.81,100525
1616863920,28.71,67.81,100525
1616863950,28.71,67.81,100525
1616863980,28.71,67.81,100525
1616864010,28.71,67.81,100525
1616864040,28.71,67.81,100525
1616864070,28.71,67.81,100525
1616864100,28.71,67.81,100525
1616864130,28.71,67.81,100525
1616864160,28.71,67.81,100525
1616864190,28.71,67.81,100525
1616864220,28.71,67.81,100525
1616864250,28.71,67.81,100525
1616864280,28.71,67.81,100525
1616864310,28.71,67.81,100525
1616864340,28.71,67.81,100525
1616864370,28.71,67.81,100525
1616864400,28.71,67.81,100525
1616864430,28.71,67.81,100525
1616864460,28.71,67.81,100525
1616864490,28.71,67.81,100525
1616864520,28.71,67.81,100525
1616864550,28.71,67.81,100525
1616864580,28.71,67.81,100525
1616864610,28.71,67.81,100525
1616864640,28.71,67.81,100525
1616864670,28.71,67.81,100525
1616864700,28.71,67.81,100525
1616864730,28.71,67.81,100525
1616864760,28.71,67.81,100525
1616864790,28.71,67.81,100515
1616864820,28.71,67.81,100515
1616864850,28.71,67.81,100515
1616864880,28.71,67.81,100515
1616864910,28.71,67.81,100515
1616864940,28.71,67.81,100515
1616864970,28.71,67.81,100515
1616865000,28.71,67.81,100515
1616865030,28.71,67.81,100515
1616865060,28.71,67.81,100515
1616865090,28.71,67.81,100515
1616865120,28.71,67.81,100515
1616865150,28.71,67.81,100504
1616865180,28.71,67.81,100504
1616865210,28.71,67.81,100504
1616865240,28.71,67.81,100504
1616865270,28.71,67.81,100504
1616865300,28.71,67.81,100504
1616865330,28.71,67.81,100504
1616865360,28.71,67.81,100504
1616865390,28.71,67.81,100504
1616865420,28.71,67.81,100504
1616865450,28.71,67.81,100504
1616865480,28.71,67.81,100504
1616865510,28.71,67.81,100504
1616865540,28.71,67.81,100504
1616865570,28.71,67.81,100504
1616865600,28.71,67.81,100494
1616865630,28.71,67.81,100494
1616865660,28.71,67.81,100494
1616865690,28.71,67.81,100494
1616865720,28.71,67.81,100494
1616865750,28.71,67.81,100494
1616865780,28.71,67.81,100494
1616865810,28.71,67.81,100494
1616865840,28.71,67.81,100494
1616865870,28.71,67.81,100494
1616865900,28.71,67.81,100494
1616865930,28.71,67.81,100494
1616865960,28.71,67.81,100494
1616865990,28.71,67.81,100494
1616866020,28.55,68.38,100485
1616866050,28.55,68.41,100486
1616866080,28.55,68.41,100486
1616866110,28.55,68.41,100486
1616866140,28.55,68.41,100486
1616866170,28.55,68.41,100486
1616866200,28.55,68.49,100486
1616866230,28.55,68.5,100485
1616866260,28.55,68.5,100485
1616866290,28.55,68.5,100485
1616866320,28.55,68.5,100485
1616866350,28.55,68.5,100485
1616866380,28.55,68.5,100485
1616866410,28.55,68.5,100485
1616866440,28.55,68.5,100485
1616866470,28.55,68.5,100485
1616866500,28.55,68.5,100485
1616866530,28.55,68.5,100485
1616866560,28.55,68.5,100485
1616866590,28.55,68.5,100485
1616866620,28.55,68.5,100485
1616866650,28.55,68.5,100485
1616866680,28.55,68.5,100485
1616866710,28.55,68.5,100485
1616866740,28.55,68.5,100485
1616866770,28.55,68.5,100485
1616866800,28.55,68.5,100485
1616866830,28.55,68.5,100485
1616866860,28.55,68.5,100485
1616866890,28.55,68.5,100485
1616866920,28.55,68.5,100485
1616866950,28.55,68.5,100485
1616866980,28.55,68.5,100485
1616867010,28.55,68.5,100485
1616867040,28.54,68.08,100478
1616867070,28.52,68.07,100470
1616867100,28.52,68.07,100470
1616867130,28.52,68.07,100470
1616867160,28.52,68.07,100470
1616867190,28.52,68.07,100470
1616867220,28.52,68.07,100470
1616867250,28.52,68.07,100470
1616867280,28.52,68.07,100470
1616867310,28.52,68.07,100470
1616867340,28.52,68.07,100470
1616867370,28.52,68.07,100470
1616867400,28.52,68.07,100470
1616867430,28.52,68.07,100470
1616867460,28.52,68.07,100470
1616867490,28.52,68.07,100470
1616867520,28.52,68.07,100470
1616867550,28.52,68.07,100470
1616867580,28.52,68.07,100470
1616867610,28.52,68.07,100470
1616867640,28.52,68.07,100470
1616867670,28.495,68.01,100469
1616867700,28.49,68.01,100467
1616867730,28.49,68.01,100467
1616867760,28.49,68.01,100467
1616867790,28.49,68.01,100467
1616867820,28.49,68.01,100467
1616867850,28.49,68.01,100467
1616867880,28.49,68.01,100467
1616867910,28.49,68.01,100467
1616867940,28.49,68.01,100467
1616867970,28.49,68.01,100467
1616868000,28.49,68.01,100467
1616868030,28.49,68.01,100467
1616868060,28.49,68.01,100467
1616868090,28.49,68.01,100467
1616868120,28.49,68.01,100467
1616868150,28.49,68.01,100467
1616868180,28.49,68.01,100456
1616868210,28.49,68.01,100456
1616868240,28.49,68.01,100456
1616868270,28.49,68.01,100456
1616868300,28.49,68.01,100456
1616868330,28.46,68.22,100457
1616868360,28.45,68.17,100454
1616868390,28.45,68.17,100454
1616868420,28.45,68.17,100454
1616868450,28.45,68.17,100454
1616868480,28.45,68.17,100454
1616868510,28.45,68.17,100454
1616868540,28.45,68.17,100454
1616868570,28.45,68.17,100454
1616868600,28.45,68.17,100454
1616868630,28.45,68.17,100454
1616868660,28.45,68.17,100454
1616868690,28.45,68.17,100454
1616868720,28.45,68.17,100454
1616868750,28.45,68.17,100454
1616868780,28.45,68.17,100454
1616868810,28.45,68.17,100454
1616868840,28.45,68.17,100454
1616868870,28.45,68.17,100454
1616868900,28.45,68.17,100444
1616868930,28.45,68.17,100444
1616868960,28.45,68.17,100444
1616868990,28.45,68.17,100444
1616869020,28.45,68.17,100444
1616869050,28.45,68.17,100444
1616869080,28.45,68.17,100434
1616869110,28.45,68.17,100434
1616869140,28.45,68.17,100434
1616869170,28.45,68.17,100434
1616869200,28.45,68.17,100434
1616869230,28.45,68.17,100434
1616869260,28.45,68.17,100434
1616869290,28.45,68.17,100434
1616869320,28.45,68.17,100434
1616869350,28.45,68.17,100434
1616869380,28.45,68.17,100434
1616869410,28.45,68.17,100434
1616869440,28.45,68.17,100434
1616869470,28.45,68.17,100434
1616869500,28.45,68.17,100434
1616869530,28.45,68.17,100434
1616869560,28.45,68.17,100434
1616869590,28.45,68.17,100434
1616869620,28.45,68.17,100434
1616869650,28.45,68.17,100434
1616869680,28.33,68.28,100423
1616869710,28.33,68.29,100424
1616869740,28.33,68.29,100424
1616869770,28.33,68.29,100424
1616869800,28.33,68.29,100424
1616869830,28.33,68.29,100424
1616869860,28.33,68.29,100424
1616869890,28.33,68.29,100424
1616869920,28.33,68.29,100424
1616869950,28.33,68.29,100424
1616869980,28.33,68.29,100424
1616870010,28.33,68.29,100424
1616870040,28.33,68.29,100424
1616870070,28.33,68.29,100424
1616870100,28.33,68.29,100424
1616870130,28.34,68.395,100420
1616870160,28.35,68.5,100419
1616870190,28.35,68.5,100419
1616870220,28.35,68.5,100419
1616870250,28.35,68.5,100419
1616870280,28.35,68.5,100419
1616870310,28.35,68.5,100419
1616870340,28.35,68.5,100419
1616870370,28.35,68.41,100421
1616870400,28.34,68.45,100417
1616870430,28.34,68.45,100417
1616870460,28.34,68.45,100417
1616870490,28.34,68.45,100417
1616870520,28.34,68.45,100417
1616870550,28.34,68.45,100417
1616870580,28.34,68.45,100417
1616870610,28.34,68.45,100417
1616870640,28.34,68.45,100417
1616870670,28.325,68.55,100419
1616870700,28.3,68.62,100418
1616870730,28.3,68.62,100418
1616870760,28.3,68.62,100418
1616870790,28.3,68.62,100418
1616870820,28.3,68.62,100418
1616870850,28.3,68.62,100418
1616870880,28.3,68.62,100418
1616870910,28.3,68.62,100418
1616870940,28.3,68.62,100418
1616870970,28.3,68.62,100418
1616871000,28.3,68.62,100418
1616871030,28.3,68.62,100418
1616871060,28.3,68.62,100418
1616871090,28.3,68.76,100410
1616871120,28.305,68.765,100408
1616871150,28.3,68.77,100405
1616871180,28.3,68.77,100405
1616871210,28.3,68.77,100405
1616871240,28.3,68.77,100405
1616871270,28.3,68.77,100405
1616871300,28.3,68.77,100405
1616871330,28.3,68.77,100405
1616871360,28.3,68.77,100405
1616871390,28.3,68.77,100405
1616871420,28.3,68.77,100405
1616871450,28.3,68.77,100405
1616871480,28.3,68.77,100405
1616871510,28.3,68.77,100405
1616871540,28.3,68.77,100405
1616871570,28.3,68.77,100405
1616871600,28.3,68.77,100405
1616871630,28.3,68.77,100405
1616871660,28.3,68.77,100405
1616871690,28.3,68.77,100405
1616871720,28.3,68.77,100405
1616871750,28.3,68.77,100405
1616871780,28.3,68.77,100405
1616871810,28.3,68.77,100405
1616871840,28.3,68.77,100405
1616871870,28.3,68.77,100405
1616871900,28.3,68.77,100405
1616871930,28.3,68.77,100405
1616871960,28.3,68.77,100405
1616871990,28.3,68.77,100405
1616872020,28.3,68.77,100405
1616872050,28.3,68.77,100405
1616872080,28.3,68.77,100405
1616872110,28.3,68.77,100400
1616872140,28.3,68.77,100395
1616872170,28.3,68.77,100395
1616872200,28.3,68.77,100395
1616872230,28.3,68.77,100395
1616872260,28.3,68.77,100395
1616872290,28.3,68.77,100395
1616872320,28.3,68.77,100395
1616872350,28.3,68.77,100395
1616872380,28.3,68.77,100395
1616872410,28.3,68.77,100395
1616872440,28.3,68.77,100395
1616872470,28.3,68.77,100395
1616872500,28.3,68.77,100395
1616872530,28.3,68.77,100395
1616872560,28.3,68.77,100395
1616872590,28.3,68.77,100395
1616872620,28.3,68.77,100395
1616872650,28.3,68.77,100395
1616872680,28.3,68.77,100395
1616872710,28.27,68.87,100386
1616872740,28.28,68.86,100385
1616872770,28.28,68.86,100385
1616872800,28.28,68.86,100385
1616872830,28.28,68.86,100385
1616872860,28.28,68.86,100385
1616872890,28.28,68.86,100385
1616872920,28.28,68.86,100385
1616872950,28.28,68.86,100385
1616872980,28.28,68.86,100385
1616873010,28.28,68.86,100385
1616873040,28.28,68.86,100385
1616873070,28.28,68.86,100385
1616873100,28.28,68.86,100385
1616873130,28.28,68.86,100385
1616873160,28.28,68.86,100385
1616873190,28.28,68.86,100385
1616873220,28.28,68.86,100385
1616873250,28.28,68.86,100385
1616873280,28.28,68.86,100385
1616873310,28.28,68.86,100385
1616873340,28.28,68.86,100385
1616873370,28.28,68.86,100385
1616873400,28.28,68.86,100385
1616873430,28.28,68.86,100385
1616873460,28.28,68.86,100385
1616873490,28.28,68.86,100385
1616873520,28.28,68.86,100385
1616873550,28.28,68.86,100385
1616873580,28.28,68.86,100385
1616873610,28.28,68.86,100385
1616873640,28.28,68.86,100385
1616873670,28.28,68.86,100385
1616873700,28.28,68.86,100385
1616873730,28.28,68.86,100385
1616873760,28.28,68.86,100385
1616873790,28.28,68.86,100385
1616873820,28.265,68.85,100383
1616873850,28.25,68.82,100382
1616873880,28.25,68.82,100382
1616873910,28.25,68.82,100382
1616873940,28.25,68.82,100382
1616873970,28.25,68.82,100382
1616874000,28.25,68.82,100382
1616874030,28.25,68.82,100382
1616874060,28.25,68.82,100382
1616874090,28.25,68.82,100382
1616874120,28.25,68.82,100382
1616874150,28.25,68.82,100382
1616874180,28.25,68.82,100382
1616874210,28.25,68.82,100382
1616874240,28.25,68.82,100382
1616874270,28.25,68.82,100382
1616874300,28.25,68.82,100382
1616874330,28.25,68.82,100382
1616874360,28.25,68.82,100382
1616874390,28.25,68.82,100382
1616874420,28.25,68.82,100382
1616874450,28.25,68.82,100382
1616874480,28.25,68.82,100382
1616874510,28.25,68.82,100382
1616874540,28.25,68.82,100382
1616874570,28.25,68.82,100382
1616874600,28.25,68.82,100382
1616874630,28.25,68.82,100382
1616874660,28.25,68.82,100372
1616874690,28.25,68.82,100372
1616874720,28.25,68.82,100372
1616874750,28.25,68.82,100372
1616874780,28.25,68.82,100372
1616874810,28.25,68.82,100372
1616874840,28.25,68.82,100372
1616874870,28.25,68.82,100372
1616874900,28.25,68.82,100372
1616874930,28.25,68.82,100372
1616874960,28.25,68.82,100372
1616874990,28.25,68.82,100372
1616875020,28.25,68.82,100372
1616875050,28.25,68.82,100372
1616875080,28.25,68.82,100372
1616875110,28.25,68.82,100372
1616875140,28.25,68.82,100372
1616875170,28.25,68.82,100372
1616875200,28.25,68.82,100372
1616875230,28.25,68.82,100372
1616875260,28.25,68.82,100372
1616875290,28.25,68.82,100372
1616875320,28.25,68.82,100372
1616875350,28.25,68.82,100372
1616875380,28.25,68.82,100372
1616875410,28.25,68.82,100372
1616875440,28.25,68.82,100372
1616875470,28.25,68.82,100372
1616875500,28.25,68.82,100372
1616875530,28.25,68.82,100372
1616875560,28.25,68.82,100372
1616875590,28.25,68.82,100372
1616875620,28.25,68.82,100372
1616875650,28.25,68.82,100372
1616875680,28.25,68.82,100372
1616875710,28.25,68.82,100372
1616875740,28.25,68.82,100372
1616875770,28.25,68.82,100372
1616875800,28.25,68.82,100372
1616875830,28.25,68.82,100372
1616875860,28.25,68.82,100372
1616875890,28.25,68.82,100372
1616875920,28.25,68.82,100372
1616875950,28.25,68.82,100372
1616875980,28.25,68.82,100372
1616876010,28.25,68.82,100372
1616876040,28.25,68.82,100372
1616876070,28.25,68.82,100372
1616876100,28.25,68.82,100372
1616876130,28.25,68.82,100372
1616876160,28.25,68.82,100372
1616876190,28.25,68.82,100372
1616876220,28.25,68.82,100372
1616876250,28.25,68.82,100372
1616876280,28.25,68.82,100372
1616876310,28.25,68.82,100372
1616876340,28.25,68.82,100372
1616876370,28.25,68.82,100372
1616876400,28.25,68.82,100372
1616876430,28.25,68.82,100372
1616876460,28.25,68.82,100372
1616876490,28.25,68.82,100372
1616876520,28.25,68.82,100372
1616876550,28.25,68.82,100372
1616876580,28.25,68.82,100372
1616876610,28.25,68.82,100372
1616876640,28.25,68.82,100372
1616876670,28.25,68.82,100372
1616876700,28.25,68.82,100372
1616876730,28.25,68.82,100372
1616876760,28.25,68.82,100372
1616876790,28.25,68.82,100372
1616876820,28.25,68.82,100372
1616876850,28.25,68.82,100372
1616876880,28.25,68.82,100372
1616876910,28.25,68.82,100372
1616876940,28.25,68.82,100372
1616876970,28.25,68.82,100372
1616877000,28.25,68.82,100372
1616877030,28.25,68.82,100372
1616877060,28.25,68.82,100372
1616877090,28.25,68.82,100372
1616877120,28.25,68.82,100372
1616877150,28.25,68.82,100372
1616877180,28.25,68.82,100372
1616877210,28.25,68.82,100372
1616877240,28.25,68.82,100372
1616877270,28.25,68.82,100372
1616877300,28.25,68.82,100372
1616877330,28.25,68.82,100372
1616877360,28.24,67.99,100373
1616877390,28.24,67.99,100374
1616877420,28.24,67.99,100374
1616877450,28.24,67.99,100374
1616877480,28.24,67.99,100374
1616877510,28.24,67.99,100374
1616877540,28.24,67.99,100374
1616877570,28.24,67.99,100374
1616877600,28.24,67.99,100374
1616877630,28.24,67.99,100374
1616877660,28.24,67.99,100374
1616877690,28.24,67.99,100374
1616877720,28.24,67.99,100374
1616877750,28.24,67.99,100374
1616877780,28.24,67.99,100374
1616877810,28.24,67.99,100374
1616877840,28.24,67.99,100374
1616877870,28.24,67.99,100374
1616877900,28.24,67.99,100374
1616877930,28.24,67.99,100374
1616877960,28.24,67.99,100374
1616877990,28.24,67.99,100374
1616878020,28.24,67.99,100374
1616878050,28.24,67.99,100374
1616878080,28.24,67.99,100374
1616878110,28.24,67.99,100374
1616878140,28.24,67.99,100374
1616878170,28.24,67.99,100374
1616878200,28.24,67.99,100374
1616878230,28.24,67.99,100374
1616878260,28.24,67.99,100374
1616878290,28.24,67.99,100374
1616878320,28.17,68.19,100380
1616878350,28.17,68.19,100379
1616878380,28.17,68.19,100379
1616878410,28.17,68.19,100379
1616878440,28.17,68.19,100379
1616878470,28.17,68.19,100379
1616878500,28.17,68.19,100379
1616878530,28.17,68.19,100379
1616878560,28.17,68.19,100379
1616878590,28.17,68.19,100379
1616878620,28.17,68.19,100379
1616878650,28.17,68.23,100386
1616878680,28.16,68.21,100388
1616878710,28.16,68.21,100388
1616878740,28.16,68.21,100388
1616878770,28.15,68.32,100391
1616878800,28.15,68.3,100389
1616878830,28.15,68.3,100389
1616878860,28.15,68.3,100389
1616878890,28.15,68.3,100389
1616878920,28.15,68.3,100389
1616878950,28.15,68.3,100389
1616878980,28.16,68.37,100393
1616879010,28.16,68.37,100393
1616879040,28.16,68.35,100395
1616879070,28.16,68.35,100395
1616879100,28.16,68.35,100395
1616879130,28.16,68.35,100395
1616879160,28.16,68.35,100395
1616879190,28.16,68.35,100395
1616879220,28.16,68.35,100395
1616879250,28.16,68.35,100395
1616879280,28.16,68.35,100395
1616879310,28.16,68.35,100395
1616879340,28.16,68.35,100395
1616879370,28.18,68.3,100408
1616879400,28.19,68.29,100404
1616879430,28.19,68.29,100404
1616879460,28.19,68.29,100404
1616879490,28.19,68.29,100404
1616879520,28.19,68.29,100404
1616879550,28.19,68.29,100404
1616879580,28.19,68.29,100404
1616879610,28.17,68.28,100411
1616879640,28.18,68.3,100412
1616879670,28.17,68.3,100411
1616879700,28.16,68.32,100414
1616879730,28.16,68.32,100414
1616879760,28.16,68.32,100414
1616879790,28.16,68.32,100414
1616879820,28.16,68.32,100414
1616879850,28.16,68.32,100414
1616879880,28.16,68.32,100414
1616879910,28.16,68.32,100414
1616879940,28.16,68.32,100414
1616879970,28.16,68.32,100414
1616880000,28.16,68.32,100414
1616880030,28.16,68.32,100414
1616880060,28.16,68.32,100414
1616880090,28.16,68.32,100414
1616880120,28.16,68.32,100414
1616880150,28.16,68.32,100414
1616880180,28.16,68.32,100414
1616880210,28.16,68.32,100414
1616880240,28.16,68.32,100414
1616880270,28.16,68.32,100414
1616880300,28.16,68.32,100414
1616880330,28.16,68.32,100414
1616880360,28.16,68.32,100414
1616880390,28.16,68.32,100414
1616880420,28.16,68.32,100419
1616880450,28.16,68.32,100424
1616880480,28.16,68.32,100424
1616880510,28.16,68.32,100424
1616880540,28.16,68.32,100424
1616880570,28.16,68.32,100424
1616880600,28.16,68.32,100424
1616880630,28.16,68.32,100424
1616880660,28.16,68.32,100424
1616880690,28.16,68.32,100424
1616880720,28.16,68.32,100424
1616880750,28.16,68.32,100424
1616880780,28.155,68.395,100429
1616880810,28.14,68.49,100435
1616880840,28.14,68.49,100435
1616880870,28.14,68.49,100435
1616880900,28.14,68.49,100435
1616880930,28.14,68.49,100435
1616880960,28.14,68.49,100435
1616880990,28.14,68.49,100435
1616881020,28.14,68.49,100435
1616881050,28.14,68.49,100435
1616881080,28.14,68.49,100435
1616881110,28.13,68.53,100443
1616881140,28.12,68.52,100443
1616881170,28.12,68.52,100443
1616881200,28.12,68.52,100443
1616881230,28.12,68.52,100443
1616881260,28.12,68.52,100443
1616881290,28.12,68.52,100443
1616881320,28.12,68.52,100443
1616881350,28.12,68.52,100443
1616881380,28.12,68.52,100443
1616881410,28.12,68.52,100443
1616881440,28.12,68.52,100443
1616881470,28.11,68.56,100445
1616881500,28.1,68.59,100447
1616881530,28.1,68.59,100447
1616881560,28.1,68.59,100447
1616881590,28.1,68.59,100447
1616881620,28.1,68.59,100447
1616881650,28.1,68.59,100447
1616881680,28.1,68.59,100447
1616881710,28.1,68.59,100447
1616881740,28.1,68.59,100447
1616881770,28.1,68.59,100447
1616881800,28.1,68.59,100447
1616881830,28.1,68.59,100447
1616881860,28.1,68.59,100447
1616881890,28.1,68.59,100447
1616881920,28.1,68.59,100447
1616881950,28.1,68.59,100447
1616881980,28.1,68.59,100447
1616882010,28.1,68.59,100447
1616882040,28.1,68.59,100447
1616882070,28.1,68.59,100447
1616882100,28.1,68.59,100447
